geo,time,POP,GDP,LEX,world_region
zmb,1992,8452275,2185,,africa
zwe,1992,10682868,2373,,africa
abw,1994,76700,39272,,americas
afg,1994,16172719,732,,asia
ago,1994,13841301,2770,,africa
aia,1994,9537,,,americas
akr_a_dhe,1994,14531,,,europe
ala,1994,25066,,,europe
alb,1994,3140595,3622,,europe
and,1994,62677,25907,,europe
ant,1994,191116,74.49,,americas
are,1994,2328686,100101,,asia
arg,1994,34558115,14481,,americas
arm,1994,3283660,1992,,europe
asm,1994,51803,71.01,,asia
atg,1994,71719,17683,,americas
aus,1994,17882737,29597,,asia
aut,1994,7947209,32884,,europe
aze,1994,7683709,3808,,europe
bdi,1994,5871607,959,,africa
bel,1994,10155919,31976,,europe
ben,1994,5714220,1477,,africa
bfa,1994,9816588,845,,africa
bgd,1994,116182267,1397,,asia
bgr,1994,8474669,8175,,europe
bhr,1994,549588,42895,,asia
bhs,1994,275895,21510,,americas
bih,1994,3948816,1472,,europe
blr,1994,10173355,6065,,europe
blz,1994,201674,6329,,americas
bmu,1994,62381,40518,,americas
bol,1994,7418861,4001,,americas
bra,1994,159705123,10776,,americas
brb,1994,264015,12220,,americas
brn,1994,289525,84607,,asia
btn,1994,516503,2697,,asia
bwa,1994,1532622,8517,,africa
caf,1994,3267670,821,,africa
can,1994,29026188,31647,,americas
cck,1994,586,,,asia
chanisl,1994,143384,76.34,,europe
che,1994,6961263,45947,,europe
cheslo,1994,15670288,,,europe
chl,1994,14091389,11337,,americas
chn,1994,1228991932,2336,,asia
civ,1994,14083611,2793,,africa
cmr,1994,13109660,2232,,africa
cod,1994,40273701,750,,africa
cog,1994,2722497,4531,,africa
cok,1994,18963,,,asia
col,1994,36823537,8160,,americas
com,1994,462277,1427,,africa
cpv,1994,379156,2178,,africa
cri,1994,3425690,8820,,americas
cub,1994,10850585,9004,,americas
cxr,1994,2111,,,asia
cym,1994,30055,56434,,americas
cyp,1994,837110,24845,,europe
cze,1994,10361242,18078,,europe
deu,1994,80931041,33176,,europe
deu_east,1994,15992736,,,europe
deu_west,1994,64221239,,,europe
dji,1994,622366,2605,,africa
dma,1994,71373,7081,,americas
dnk,1994,5211334,36332,,europe
dom,1994,7753052,5972,,americas
dza,1994,28362253,9126,,africa
ecu,1994,11196479,7721,,americas
egy,1994,62495745,6131,,africa
eri,1994,3085443,1544,,africa
eri_a_eth,1994,58815908,,,africa
esh,1994,247257,59.51,,africa
esp,1994,39764562,24487,,europe
est,1994,1457093,10717,,europe
eth,1994,55431123,560,,africa
fin,1994,5097097,26584,,europe
fji,1994,765667,6212,,asia
flk,1994,2333,,,americas
fra,1994,57990661,30410,,europe
fro,1994,46250,,,europe
fsm,1994,106057,3016,,asia
gab,1994,1058663,19445,,africa
gbg,1994,62357,,,europe
gbm,1994,69818,,,europe
gbr,1994,57810771,27987,,europe
geo,1994,5107674,2178,,europe
gha,1994,16330174,2037,,africa
gib,1994,29895,,,europe
gin,1994,7544291,1042,,africa
glp,1994,399470,75.14,,americas
gmb,1994,1036829,1475,,africa
gnb,1994,1113541,1598,,africa
gnq,1994,487140,1513,,africa
grc,1994,10684818,20908,,europe
grd,1994,99405,7030,,americas
grl,1994,55815,16500,,europe
gtm,1994,10172297,5458,,americas
guf,1994,133189,73.25,,americas
gum,1994,142802,73.38,,asia
guy,1994,758342,3733,,americas
hkg,1994,6055086,32240,,asia
hnd,1994,5552625,3236,,americas
hos,1994,778,,,europe
hrv,1994,4657802,11840,,europe
hti,1994,7674911,1627,,americas
hun,1994,10358122,14999,,europe
idn,1994,193945272,5642,,asia
ind,1994,942204249,1930,,asia
irl,1994,3626799,24763,,europe
irn,1994,59725125,10790,,asia
irq,1994,19597239,6625,,asia
isl,1994,265138,28226,,europe
isr,1994,5166072,21900,,asia
ita,1994,57251367,32222,,europe
jam,1994,2513049,8334,,americas
jey,1994,85754,,,europe
jor,1994,4395953,6755,,asia
jpn,1994,126063174,31681,,asia
kaz,1994,16217491,8866,,asia
ken,1994,26548486,2175,,africa
kgz,1994,4518801,1812,,asia
khm,1994,10315376,1070,,asia
kir,1994,76671,1917,,asia
kna,1994,42373,15875,,americas
kor,1994,44825885,15272,,asia
korea_union,1994,66102260,,,asia
kos,1994,2472210,5118,,europe
kwt,1994,1663932,74428,,asia
lao,1994,4740380,1827,,asia
lbn,1994,2974640,11920,,asia
lbr,1994,2012885,266,,africa
lby,1994,4855003,26268,,africa
lca,1994,145247,9560,,americas
lie,1994,30365,,,europe
lka,1994,18098348,4308,,asia
lso,1994,1732257,1604,,africa
ltu,1994,3649134,8880,,europe
lux,1994,402433,65346,,europe
lva,1994,2543622,8242,,europe
mac,1994,377960,47307,,asia
mar,1994,26667048,4203,,africa
mco,1994,30427,43791,,europe
mda,1994,4357283,2631,,europe
mdg,1994,13066543,1419,,africa
mdv,1994,248433,4846,,asia
mex,1994,92349147,13691,,americas
mhl,1994,50575,3248,,asia
mkd,1994,1981703,7733,,europe
mli,1994,9353385,1333,,africa
mlt,1994,377006,18742,,europe
mmr,1994,42712223,877,,asia
mne,1994,620084,6942,,europe
mng,1994,2280496,4020,,asia
mnp,1994,53380,75.02,,asia
moz,1994,15217044,378,,africa
mrt,1994,2261403,2682,,africa
msr,1994,10717,,,americas
mtq,1994,366248,76.2,,americas
mus,1994,1114137,8555,,africa
mwi,1994,9796976,711,,africa
mys,1994,19986894,13633,,asia
myt,1994,117462,73.64,,africa
nam,1994,1606718,5846,,africa
ncl,1994,186264,71.89,,asia
ner,1994,9151763,792,,africa
nfk,1994,1827,,,asia
nga,1994,105355783,2828,,africa
nic,1994,4520725,2840,,americas
niu,1994,2205,,,asia
nld,1994,15369120,33879,,europe
nld_curacao,1994,145125,,,americas
nor,1994,4341615,48324,,europe
npl,1994,20867130,1340,,asia
nru,1994,9857,12499,,asia
nzl,1994,3623279,24862,,asia
omn,1994,2148428,37441,,asia
pak,1994,119769556,3281,,asia
pan,1994,2684183,9239,,americas
pcn,1994,62,,,asia
per,1994,23619356,5900,,americas
phl,1994,68236230,3871,,asia
plw,1994,16806,13037,,asia
png,1994,4770606,2187,,asia
pol,1994,38383516,10580,,europe
pri,1994,3657412,27764,,americas
prk,1994,21577982,1605,,asia
prt,1994,10103443,21026,,europe
pry,1994,4651225,6361,,americas
pse,1994,2501078,1980,,asia
pyf,1994,211579,70.05,,asia
qat,1994,507095,74261,,asia
reu,1994,660563,74.11,,africa
rou,1994,23116175,9823,,europe
rus,1994,148411855,13371,,europe
rwa,1994,6005095,492,,africa
sau,1994,18311090,44906,,asia
scg,1994,10703404,,,europe
scg_ex_kos,1994,7621768,,,europe
sdn,1994,23347885,1900,,africa
sen,1994,8512173,1719,,africa
sgp,1994,3385350,43260,,asia
shn,1994,5326,,,africa
sjm,1994,2967,,,europe
slb,1994,349225,2171,,asia
sle,1994,4283621,1037,,africa
slv,1994,5544945,5445,,americas
smr,1994,25516,38698,,europe
som,1994,7583954,644,,africa
spm,1994,6307,,,americas
srb,1994,9861877,7000,,europe
ssd,1994,5431738,2092,,africa
stbar,1994,5778,,,americas
stmar,1994,25888,,,americas
stp,1994,123973,2034,,africa
sur,1994,437037,9657,,americas
svk,1994,5362896,12492,,europe
svn,1994,1995607,17760,,europe
swe,1994,8798234,30032,,europe
swz,1994,941774,5456,,africa
sxm,1994,30471,,,americas
syc,1994,75491,15448,,africa
syr,1994,13949697,4693,,asia
tca,1994,14597,13055,,americas
tcd,1994,6772133,1063,,africa
tgo,1994,4163642,1143,,africa
tha,1994,58901666,8763,,asia
tjk,1994,5679832,1471,,asia
tkl,1994,1529,,,asia
tkm,1994,4115099,5070,,asia
tls,1994,856684,1441,,asia
ton,1994,95833,4122,,asia
tto,1994,1250318,12345,,americas
tun,1994,8956596,6096,,africa
tur,1994,57564132,11594,,europe
tuv,1994,9190,2838,,asia
twn,1994,21074053,26091,,asia
tza,1994,29070615,1361,,africa
uga,1994,19907634,862,,africa
ukr,1994,51149537,5718,,europe
ury,1994,3201607,11765,,americas
usa,1994,262741566,38892,,americas
ussr,1994,291308562,,,europe
uzb,1994,22407158,2304,,asia
vct,1994,108129,6140,,americas
ven,1994,21726352,15055,,americas
vgb,1994,18052,,,americas
vir,1994,106646,72.71,,americas
vnm,1994,73925082,1895,,asia
vut,1994,164208,2647,,asia
wlf,1994,14075,,,asia
wsm,1994,168788,3483,,asia
yem,1994,14692686,3486,,asia
yem_north,1994,11050381,,,asia
yem_south,1994,3075866,,,asia
yug,1994,22954514,,,europe
zaf,1994,41218901,9090,,africa
zmb,1994,8896109,2026,,africa
zwe,1994,11116948,2517,,africa
abw,1996,83200,37958,,americas
afg,1996,17822884,904,,asia
ago,1996,14682284,3206,,africa
aia,1996,10058,,,americas
akr_a_dhe,1996,14737,,,europe
ala,1996,25301,,,europe
alb,1996,3092228,4533,,europe
and,1996,64360,27180,,europe
ant,1996,188037,74.48,,americas
are,1996,2571020,102339,,asia
arg,1996,35419682,14486,,americas
arm,1996,3168215,2337,,europe
asm,1996,53929,71.04,,asia
atg,1996,75628,17097,,americas
aus,1996,18271685,31167,,asia
aut,1996,8017863,34471,,europe
aze,1996,7855553,3329,,europe
bdi,1996,6041112,790,,africa
bel,1996,10208275,33126,,europe
ben,1996,6094259,1532,,africa
bfa,1996,10372745,938,,africa
bgd,1996,121269645,1471,,asia
bgr,1996,8291872,8626,,europe
bhr,1996,578668,44080,,asia
bhs,1996,283790,22749,,americas
bih,1996,3780378,3510,,europe
blr,1996,10109072,5623,,europe
blz,1996,213676,6098,,americas
bmu,1996,62986,42817,,americas
bol,1996,7717443,4202,,americas
bra,1996,164913306,11137,,americas
brb,1996,265942,12868,,americas
brn,1996,304699,86412,,asia
btn,1996,519282,3032,,asia
bwa,1996,1604060,9217,,africa
caf,1996,3435821,804,,africa
can,1996,29622132,32395,,americas
cck,1996,602,,,asia
chanisl,1996,144829,76.72,,europe
che,1996,7061173,45932,,europe
cheslo,1996,15684716,,,europe
chl,1996,14497826,12820,,americas
chn,1996,1249981441,2789,,asia
civ,1996,14995249,3028,,africa
cmr,1996,13812472,2315,,africa
cod,1996,42770544,704,,africa
cog,1996,2879222,4646,,africa
cok,1996,18815,,,asia
col,1996,38049038,8479,,americas
com,1996,488627,1381,,africa
cpv,1996,398773,2633,,africa
cri,1996,3596732,8855,,americas
cub,1996,10961012,10029,,americas
cxr,1996,2234,,,asia
cym,1996,33536,56883,,americas
cyp,1996,873423,26394,,europe
cze,1996,10350570,20061,,europe
deu,1996,81426337,33830,,europe
deu_east,1996,16048122,,,europe
deu_west,1996,64443649,,,europe
dji,1996,643682,2331,,africa
dma,1996,71145,7435,,americas
dnk,1996,5254860,38101,,europe
dom,1996,8029113,6517,,americas
dza,1996,29411415,9509,,africa
ecu,1996,11683479,7697,,americas
egy,1996,64933456,6483,,africa
eri,1996,3116379,1718,,africa
eri_a_eth,1996,62205551,,,africa
esh,1996,264108,60.51,,africa
esp,1996,40009324,25614,,europe
est,1996,1417736,12145,,europe
eth,1996,59155148,626,,africa
fin,1996,5136979,28512,,europe
fji,1996,784476,6513,,asia
flk,1996,2538,,,americas
fra,1996,58499689,31250,,europe
fro,1996,46058,,,europe
fsm,1996,108344,3063,,asia
gab,1996,1113994,20101,,africa
gbg,1996,62954,,,europe
gbm,1996,70431,,,europe
gbr,1996,58156745,29267,,europe
geo,1996,4945566,2617,,europe
gha,1996,17185608,2108,,africa
gib,1996,30382,,,europe
gin,1996,8132552,1056,,africa
glp,1996,406977,75.82,,americas
gmb,1996,1096708,1438,,africa
gnb,1996,1159060,1789,,africa
gnq,1996,523999,2753,,africa
grc,1996,10880912,21759,,europe
grd,1996,100796,7395,,americas
grl,1996,55837,17372,,europe
gtm,1996,10646674,5635,,americas
guf,1996,141767,73.84,,americas
gum,1996,148060,73.71,,asia
guy,1996,761861,4208,,americas
hkg,1996,6241810,32271,,asia
hnd,1996,5867849,3302,,americas
hos,1996,778,,,europe
hrv,1996,4574887,13887,,europe
hti,1996,7965553,1717,,americas
hun,1996,10332989,15271,,europe
idn,1996,199914831,6387,,asia
ind,1996,978893217,2149,,asia
irl,1996,3679849,29234,,europe
irn,1996,61583089,11396,,asia
irq,1996,20845893,7061,,asia
isl,1996,270150,29293,,europe
isr,1996,5488077,23507,,asia
ita,1996,57229670,33569,,europe
jam,1996,2561993,8357,,americas
jey,1996,86856,,,europe
jor,1996,4716373,6825,,asia
jpn,1996,126654021,33346,,asia
kaz,1996,15820631,8451,,asia
ken,1996,28147734,2230,,africa
kgz,1996,4629398,1790,,asia
khm,1996,10980273,1128,,asia
kir,1996,78907,1894,,asia
kna,1996,43373,17366,,americas
kor,1996,45757361,17656,,asia
korea_union,1996,67321304,,,asia
kos,1996,2611087,5709,,europe
kwt,1996,1631740,80454,,asia
lao,1996,4957180,2000,,asia
lbn,1996,3070960,12933,,asia
lbr,1996,2191179,263,,africa
lby,1996,5035884,22724,,africa
lca,1996,149004,9752,,americas
lie,1996,31325,,,europe
lka,1996,18372120,4641,,asia
lso,1996,1787273,1695,,africa
ltu,1996,3603745,9914,,europe
lux,1996,413999,65369,,europe
lva,1996,2478825,8563,,europe
mac,1996,393567,46732,,asia
mar,1996,27460603,4337,,africa
mco,1996,30967,44836,,europe
mda,1996,4314700,2457,,europe
mdg,1996,13902688,1386,,africa
mdv,1996,259327,5390,,asia
mex,1996,95687452,13184,,americas
mhl,1996,51401,3102,,asia
mkd,1996,1989443,7708,,europe
mli,1996,9856810,1366,,africa
mlt,1996,383710,20405,,europe
mmr,1996,43793310,974,,asia
mne,1996,619707,9776,,europe
mng,1996,2316567,4304,,asia
mnp,1996,59364,75.47,,asia
moz,1996,16248232,459,,africa
mrt,1996,2397245,2940,,africa
msr,1996,9376,,,americas
mtq,1996,371918,76.88,,americas
mus,1996,1141948,9244,,africa
mwi,1996,10109789,863,,africa
mys,1996,21023321,15658,,asia
myt,1996,128758,74.35,,africa
nam,1996,1706489,5901,,africa
ncl,1996,195216,72.43,,asia
ner,1996,9819964,783,,africa
nfk,1996,1798,,,asia
nga,1996,110732904,2816,,africa
nic,1996,4700779,3076,,americas
niu,1996,2124,,,asia
nld,1996,15563255,35837,,europe
nld_curacao,1996,141983,,,americas
nor,1996,4393209,52322,,europe
npl,1996,21903379,1391,,asia
nru,1996,10029,9972,,asia
nzl,1996,3717349,26174,,asia
omn,1996,2236666,38912,,asia
pak,1996,125938339,3434,,asia
pan,1996,2796344,9392,,americas
pcn,1996,60,,,asia
per,1996,24441074,6295,,americas
phl,1996,71446107,4097,,asia
plw,1996,17691,15163,,asia
png,1996,5022437,2164,,asia
pol,1996,38503607,11976,,europe
pri,1996,3719324,29129,,americas
prk,1996,22113548,1393,,asia
prt,1996,10192394,22530,,europe
pry,1996,4870694,6591,,americas
pse,1996,2741578,1963,,asia
pyf,1996,219283,70.82,,asia
qat,1996,522304,76690,,asia
reu,1996,686463,74.79,,africa
rou,1996,22804165,10986,,europe
rus,1996,148073924,12370,,europe
rwa,1996,6115168,736,,africa
sau,1996,19131578,44207,,asia
scg,1996,10962525,,,europe
scg_ex_kos,1996,7616329,,,europe
sdn,1996,24786190,2021,,africa
sen,1996,8974077,1753,,africa
sgp,1996,3566133,46374,,asia
shn,1996,5264,,,africa
sjm,1996,2859,,,europe
slb,1996,369469,2256,,asia
sle,1996,4282350,971,,africa
slv,1996,5671925,5760,,americas
smr,1996,26209,43518,,europe
som,1996,7892389,648,,africa
spm,1996,6296,,,americas
srb,1996,9855506,7580,,europe
ssd,1996,5591114,2149,,africa
stbar,1996,6187,,,americas
stmar,1996,26360,,,americas
stp,1996,128821,2025,,africa
sur,1996,450036,9602,,americas
svk,1996,5384788,14045,,europe
svn,1996,1988989,19091,,europe
swe,1996,8859191,31498,,europe
swz,1996,981764,5697,,africa
sxm,1996,30853,,,americas
syc,1996,77675,15609,,africa
syr,1996,14755286,5246,,asia
tca,1996,15966,13962,,americas
tcd,1996,7241134,1029,,africa
tgo,1996,4398238,1270,,africa
tha,1996,60151472,9803,,asia
tjk,1996,5849540,1043,,asia
tkl,1996,1529,,,asia
tkm,1996,4287344,4818,,asia
tls,1996,875916,1735,,asia
ton,1996,96369,4252,,asia
tto,1996,1258364,13753,,americas
tun,1996,9256037,6469,,africa
tur,1996,59423208,13010,,europe
tuv,1996,9256,2518,,asia
twn,1996,21364130,28866,,asia
tza,1996,30811854,1391,,africa
uga,1996,21202118,984,,africa
ukr,1996,50582456,4594,,europe
ury,1996,3248035,12066,,americas
usa,1996,268803424,40501,,americas
ussr,1996,290850965,,,europe
uzb,1996,23298911,2237,,asia
vct,1996,108075,6706,,americas
ven,1996,22650102,14982,,americas
vgb,1996,18833,,,americas
vir,1996,107931,72.93,,americas
vnm,1996,76372719,2197,,asia
vut,1996,171801,2615,,asia
wlf,1996,14211,,,asia
wsm,1996,171283,3924,,asia
yem,1996,15889449,3564,,asia
yem_north,1996,11833514,,,asia
yem_south,1996,3293851,,,asia
yug,1996,23049738,,,europe
zaf,1996,42898520,9395,,africa
zmb,1996,9394304,2097,,africa
zwe,1996,11518262,2685,,africa
abw,1998,87277,42515,,americas
afg,1998,18863999,956,,asia
ago,1998,15504318,3499,,africa
aia,1998,10548,,,americas
akr_a_dhe,1998,14946,,,europe
ala,1998,25537,81,,europe
alb,1998,3103759,4461,,europe
and,1998,64142,30819,,europe
ant,1998,183322,74.53,,americas
are,1998,2838145,100593,,asia
arg,1998,36241590,15895,,americas
arm,1998,3108684,2640,,europe
asm,1998,55901,71.25,,asia
atg,1998,79851,17887,,americas
aus,1998,18665045,33112,,asia
aut,1998,8041050,36404,,europe
aze,1998,7989904,3801,,europe
bdi,1998,6186352,795,,africa
bel,1998,10237299,34875,,europe
ben,1998,6470265,1586,,africa
bfa,1998,10968724,1012,,africa
bgd,1998,126447965,1550,,asia
bgr,1998,8137564,8943,,europe
bhr,1998,613702,44902,,asia
bhs,1998,290060,23788,,americas
bih,1998,3750485,5496,,europe
blr,1998,10033061,6852,,europe
blz,1998,230284,6078,,americas
bmu,1998,63511,45912,,americas
bol,1998,8026254,4453,,americas
bra,1998,170170640,11197,,americas
brb,1998,267950,13877,,americas
brn,1998,319222,80813,,asia
btn,1998,542155,3241,,asia
bwa,1998,1669625,9635,,africa
caf,1998,3597385,847,,africa
can,1998,30178134,34424,,americas
cck,1998,618,,,asia
chanisl,1998,146671,77.14,,europe
che,1998,7115127,48119,,europe
cheslo,1998,15680359,,,europe
chl,1998,14887756,13991,,americas
chn,1998,1267441503,3221,,asia
civ,1998,15884552,3112,,africa
cmr,1998,14523570,2432,,africa
cod,1998,44840529,623,,africa
cog,1998,3048453,4524,,africa
cok,1998,18295,,,asia
col,1998,39234062,8553,,americas
com,1998,515385,1379,,africa
cpv,1998,417323,3146,,africa
cri,1998,3767373,9546,,americas
cub,1998,11064097,10413,,americas
cxr,1998,2363,,,asia
cym,1998,37740,58336,,americas
cyp,1998,908704,27745,,europe
cze,1998,10323488,19903,,europe
deu,1998,81499232,35081,,europe
deu_east,1998,16103699,,,europe
deu_west,1998,64666828,,,europe
dji,1998,680612,2190,,africa
dma,1998,70290,8018,,americas
dnk,1998,5300379,39905,,europe
dom,1998,8296375,7290,,americas
dza,1998,30335732,9796,,africa
ecu,1998,12163885,7964,,americas
egy,1998,67378056,6856,,africa
eri,1998,3224223,1824,,africa
eri_a_eth,1998,65637476,,,africa
esh,1998,283083,61.57,,africa
esp,1998,40292642,27473,,europe
est,1998,1406350,14437,,europe
eth,1998,62794151,587,,africa
fin,1998,5164242,31760,,europe
fji,1998,800315,6325,,asia
flk,1998,2736,,,americas
fra,1998,59034921,32880,,europe
fro,1998,46580,,,europe
fsm,1998,108238,2965,,asia
gab,1998,1171224,20919,,africa
gbg,1998,63525,,,europe
gbm,1998,71390,,,europe
gbr,1998,58544938,30975,,europe
geo,1998,4825186,3068,,europe
gha,1998,18036494,2191,,africa
gib,1998,30801,,,europe
gin,1998,8503297,1101,,africa
glp,1998,416089,76.48,,americas
gmb,1998,1160944,1475,,africa
gnb,1998,1199915,1323,,africa
gnq,1998,566673,7876,,africa
grc,1998,11030393,23374,,europe
grd,1998,101309,8633,,americas
grl,1998,55948,18955,,europe
gtm,1998,11133501,5904,,americas
guf,1998,151170,74.34,,americas
gum,1998,152277,73.9,,asia
guy,1998,757952,4416,,americas
hkg,1998,6473836,31394,,asia
hnd,1998,6192026,3380,,americas
hos,1998,781,,,europe
hrv,1998,4491902,15062,,europe
hti,1998,8258483,1738,,americas
hun,1998,10280145,16513,,europe
idn,1998,205715544,5646,,asia
ind,1998,1015974042,2288,,asia
irl,1998,3750570,34330,,europe
irn,1998,63900630,11363,,asia
irq,1998,22190250,10845,,asia
isl,1998,275296,32137,,europe
isr,1998,5765210,24315,,asia
ita,1998,57153554,34709,,europe
jam,1998,2611367,7917,,americas
jey,1998,87930,,,europe
jor,1998,4927912,6950,,asia
jpn,1998,127127265,33155,,asia
kaz,1998,15349899,8715,,asia
ken,1998,29769803,2189,,africa
kgz,1998,4786773,1950,,asia
khm,1998,11597739,1184,,asia
kir,1998,81550,1986,,asia
kna,1998,44317,18047,,americas
kor,1998,46627442,17387,,asia
korea_union,1998,68073746,,,asia
kos,1998,2647314,5552,,europe
kwt,1998,1836353,75940,,asia
lao,1998,5150763,2138,,asia
lbn,1998,3113951,12910,,asia
lbr,1998,2551062,606,,africa
lby,1998,5195502,21729,,africa
lca,1998,153183,10006,,americas
lie,1998,32355,,,europe
lka,1998,18570701,5110,,asia
lso,1998,1831298,1742,,africa
ltu,1998,3555133,11708,,europe
lux,1998,425833,71471,,europe
lva,1998,2430547,10134,,europe
mac,1998,409837,42705,,asia
mar,1998,28175263,4460,,africa
mco,1998,31523,47144,,europe
mda,1998,4253284,2344,,europe
mdg,1998,14808791,1402,,africa
mdv,1998,269206,6316,,asia
mex,1998,98821456,14297,,americas
mhl,1998,51925,2791,,asia
mkd,1998,2012057,7992,,europe
mli,1998,10380835,1463,,africa
mlt,1998,390605,22263,,europe
mmr,1998,44959935,1061,,asia
mne,1998,616340,10738,,europe
mng,1998,2355590,4545,,asia
mnp,1998,65474,75.78,,asia
moz,1998,17136780,540,,africa
mrt,1998,2549223,2726,,africa
msr,1998,6936,,,americas
mtq,1998,379663,77.55,,americas
mus,1998,1165283,10127,,africa
mwi,1998,10704744,879,,africa
mys,1998,22113464,14801,,asia
myt,1998,139579,75.03,,africa
nam,1998,1810566,5987,,africa
ncl,1998,204180,72.95,,asia
ner,1998,10556549,826,,africa
nfk,1998,1874,,,asia
nga,1998,116385750,2830,,africa
nic,1998,4869626,3202,,americas
niu,1998,2011,,,asia
nld,1998,15745647,38630,,europe
nld_curacao,1998,136891,,,americas
nor,1998,4447486,55893,,europe
npl,1998,22856305,1442,,asia
nru,1998,10046,7992,,asia
nzl,1998,3783974,26338,,asia
omn,1998,2251875,42064,,asia
pak,1998,132253264,3387,,asia
pan,1998,2912328,10305,,americas
pcn,1998,59,,,asia
per,1998,25199748,6476,,americas
phl,1998,74693695,4098,,asia
plw,1998,18524,15111,,asia
png,1998,5291178,1899,,asia
pol,1998,38558054,13324,,europe
pri,1998,3769336,31597,,americas
prk,1998,22537336,1267,,asia
prt,1998,10272286,24421,,europe
pry,1998,5089310,6580,,americas
pse,1998,2999862,2398,,asia
pyf,1998,228376,71.59,,asia
qat,1998,550430,103535,,asia
reu,1998,711992,75.44,,africa
rou,1998,22458077,10289,,europe
rus,1998,147381001,11918,,europe
rwa,1998,7059813,790,,africa
sau,1998,19882458,44251,,asia
scg,1998,10974638,,,europe
scg_ex_kos,1998,7568895,,,europe
sdn,1998,26003542,2206,,africa
sen,1998,9418393,1824,,africa
sgp,1998,3731440,45895,,asia
shn,1998,5241,,,africa
sjm,1998,2615,,,europe
slb,1998,390643,2141,,asia
sle,1998,4353646,915,,africa
slv,1998,5778706,6115,,americas
smr,1998,26799,47258,,europe
som,1998,8422372,607,,africa
spm,1998,6285,,,americas
srb,1998,9683612,8377,,europe
ssd,1998,6099923,2370,,africa
stbar,1998,6624,,,americas
stmar,1998,26841,,,americas
stp,1998,133418,2014,,africa
sur,1998,461560,10054,,americas
svk,1998,5395254,15445,,europe
svn,1998,1987976,20800,,europe
swe,1998,8870848,33744,,europe
swz,1998,1026009,5766,,africa
sxm,1998,31374,,,americas
syc,1998,79188,18361,,africa
syr,1998,15602210,5620,,asia
tca,1998,17115,15429,,americas
tcd,1998,7759258,1085,,africa
tgo,1998,4679023,1334,,africa
tha,1998,61597283,8598,,asia
tjk,1998,6021691,1085,,asia
tkl,1998,1575,,,asia
tkm,1998,4413477,4441,,asia
tls,1998,865194,1834,,asia
ton,1998,97135,4327,,asia
tto,1998,1262542,15936,,americas
tun,1998,9499395,6964,,africa
tur,1998,61329590,13874,,europe
tuv,1998,9306,3182,,asia
twn,1998,21595372,31879,,asia
tza,1998,32451713,1418,,africa
uga,1998,22551789,1020,,africa
ukr,1998,49748581,4452,,europe
ury,1998,3292138,13506,,americas
usa,1998,275542603,43166,,americas
ussr,1998,290130938,,,europe
uzb,1998,24112410,2370,,asia
vct,1998,107922,7235,,americas
ven,1998,23569454,15360,,americas
vgb,1998,19722,,,americas
vir,1998,108556,73.12,,americas
vnm,1998,78452897,2437,,asia
vut,1998,178078,2760,,asia
wlf,1998,14354,,,asia
wsm,1998,172981,3997,,asia
yem,1998,16896210,3738,,asia
yem_north,1998,12672148,,,asia
yem_south,1998,3527284,,,asia
yug,1998,23199235,,,europe
zaf,1998,44372112,9388,,africa
zmb,1998,9950224,2047,,africa
zwe,1998,11893272,2748,,africa
abw,2000,90853,43652,,americas
afg,2000,20093756,972,,asia
ago,2000,16440924,3509,,africa
aia,2000,11070,,,americas
akr_a_dhe,2000,15157,,,europe
ala,2000,25813,80,,europe
alb,2000,3121970,5470,,europe
and,2000,65390,31662,,europe
ant,2000,180106,74.65,,americas
are,2000,3154925,103224,,asia
arg,2000,37057452,14900,,americas
arm,2000,3069588,2925,,europe
asm,2000,57521,71.68,,asia
atg,2000,83584,18800,,americas
aus,2000,19065837,35281,,asia
aut,2000,8069276,38812,,europe
aze,2000,8122741,4459,,europe
bdi,2000,6400706,754,,africa
bel,2000,10282033,37253,,europe
ben,2000,6865951,1666,,africa
bfa,2000,11607942,1046,,africa
bgd,2000,131581243,1642,,asia
bgr,2000,7997787,8958,,europe
bhr,2000,664614,45537,,asia
bhs,2000,297890,25847,,americas
bih,2000,3766706,6327,,europe
blr,2000,9933609,7563,,europe
blz,2000,247315,6959,,americas
bmu,2000,64028,51140,,americas
bol,2000,8339512,4412,,americas
bra,2000,175287587,11371,,americas
brb,2000,269847,14440,,americas
brn,2000,333241,82050,,asia
btn,2000,573416,3539,,asia
bwa,2000,1728340,10411,,africa
caf,2000,3754986,819,,africa
can,2000,30735773,37432,,americas
cck,2000,632,,,asia
chanisl,2000,148725,77.61,,europe
che,2000,7167250,50314,,europe
cheslo,2000,15671204,,,europe
chl,2000,15262754,14315,,americas
chn,2000,1283198970,3701,,asia
civ,2000,16686561,2948,,africa
cmr,2000,15274234,2507,,africa
cod,2000,47076387,529,,africa
cog,2000,3225727,4480,,africa
cok,2000,18122,,,asia
col,2000,40403958,8308,,americas
com,2000,542357,1481,,africa
cpv,2000,435079,3835,,africa
cri,2000,3925443,9878,,americas
cub,2000,11150736,11622,,americas
cxr,2000,2567,,,asia
cym,2000,41687,56596,,americas
cyp,2000,943286,30086,,europe
cze,2000,10289594,21137,,europe
deu,2000,81487757,36765,,europe
deu_east,2000,16159469,,,europe
deu_west,2000,64890781,,,europe
dji,2000,717584,2131,,africa
dma,2000,69676,8175,,americas
dnk,2000,5341194,42338,,europe
dom,2000,8562622,7964,,americas
dza,2000,31183660,10211,,africa
ecu,2000,12628596,7388,,americas
