geo,time,POP,GDP,LEX,world_region,
ken,1980,16268990,2252,,africa,0
kgz,1980,3610981,3536,,asia,0
khm,1980,6692107,847,,asia,0
kir,1980,59339,2307,,asia,0
kna,1980,43210,8027,,americas,0
kor,1980,38050424,4741,,asia,0
korea_union,1980,55239641,,,asia,0
kos,1980,1593454,,,europe,0
kwt,1980,1372318,106747,,asia,0
lao,1980,3258144,1546,,asia,0
lbn,1980,2605293,9236,,asia,0
lbr,1980,1888314,2006,,africa,0
lby,1980,3219466,57668,,africa,0
lca,1980,117987,5301,,americas,0
lie,1980,25866,,,europe,0
lka,1980,15035856,2725,,asia,0
lso,1980,1310118,1157,,africa,0
ltu,1980,3430759,14728,,europe,0
lux,1980,364038,36287,,europe,0
lva,1980,2521385,11030,,europe,0
mac,1980,238118,29337,,asia,0
mar,1980,20019847,3411,,africa,0
mco,1980,26745,35840,,europe,0
mda,1980,4009838,6020,,europe,0
mdg,1980,8716553,2168,,africa,0
mdv,1980,158385,1903,,asia,0
mex,1980,69360871,12808,,americas,0
mhl,1980,30576,2085,,asia,0
mkd,1980,1924197,10158,,europe,0
mli,1980,7090126,1212,,africa,0
mlt,1980,333274,10943,,europe,0
mmr,1980,33369712,932,,asia,0
mne,1980,580754,17148,,europe,0
mng,1980,1689622,2502,,asia,0
mnp,1980,16920,71.91,,asia,0
moz,1980,11848331,421,,africa,0
mrt,1980,1534085,2948,,africa,0
msr,1980,11920,,,americas,0
mtq,1980,325454,70.82,,americas,0
mus,1980,966031,4465,,africa,0
mwi,1980,6163080,924,,africa,0
mys,1980,13798125,7423,,asia,0
myt,1980,55137,67.86,,africa,0
nam,1980,1012672,6826,,africa,0
ncl,1980,145144,67.09,,asia,0
ner,1980,5988904,1314,,africa,0
nfk,1980,1844,,,asia,0
nga,1980,73460724,4263,,africa,0
nic,1980,3249910,4550,,americas,0
niu,1980,3404,,,asia,0
nld,1980,14148415,25550,,europe,0
nld_curacao,1980,147996,,,americas,0
nor,1980,4086076,34026,,europe,0
npl,1980,14902163,965,,asia,0
nru,1980,7488,41280,,asia,0
nzl,1980,3146619,21365,,asia,0
omn,1980,1154379,21444,,asia,0
pak,1980,78068144,2213,,asia,0
pan,1980,1978578,8831,,americas,0
pcn,1980,63,,,asia,0
per,1980,17359120,7483,,americas,0
phl,1980,47396968,4252,,asia,0
plw,1980,12194,18341,,asia,0
png,1980,3304473,1766,,asia,0
pol,1980,35535108,11488,,europe,0
pri,1980,3187671,19623,,americas,0
prk,1980,17472140,1887,,asia,0
prt,1980,9804851,14943,,europe,0
pry,1980,3180630,6131,,americas,0
pse,1980,1509183,1912,,asia,0
pyf,1980,151708,64.56,,asia,0
qat,1980,223775,130814,,asia,0
reu,1980,509265,68.51,,africa,0
rou,1980,22611971,13736,,europe,0
rus,1980,138058710,18565,,europe,0
rwa,1980,5140716,928,,africa,0
sau,1980,9740599,84322,,asia,0
scg,1980,9478887,,,europe,0
scg_ex_kos,1980,7532282,,,europe,0
sdn,1980,14507468,2149,,africa,0
sen,1980,5592646,1814,,africa,0
sgp,1980,2411700,20895,,asia,0
shn,1980,5327,,,africa,0
sjm,1980,2833,,,europe,0
slb,1980,230607,1293,,asia,0
sle,1980,3365441,1467,,africa,0
slv,1980,4580704,5136,,americas,0
smr,1980,21361,30324,,europe,0
som,1980,6359126,837,,africa,0
spm,1980,6001,,,americas,0
srb,1980,8908293,16313,,europe,0
ssd,1980,4705224,2398,,africa,0
stbar,1980,2907,,,americas,0
stmar,1980,22814,,,americas,0
stp,1980,94949,2953,,africa,0
sur,1980,362777,10765,,americas,0
svk,1980,4996731,13787,,europe,0
svn,1980,1835837,20447,,europe,0
swe,1980,8316338,26034,,europe,0
swz,1980,603372,5174,,africa,0
sxm,1980,13096,,,americas,0
syc,1980,66294,10961,,africa,0
syr,1980,8930774,4777,,asia,0
tca,1980,7519,5969,,americas,0
tcd,1980,4512042,890,,africa,0
tgo,1980,2720839,1883,,africa,0
tha,1980,47385323,3641,,asia,0
tjk,1980,3905413,4470,,asia,0
tkl,1980,1553,,,asia,0
tkm,1980,2876808,9816,,asia,0
tls,1980,587563,871,,asia,0
ton,1980,93007,2325,,asia,0
tto,1980,1085308,16241,,americas,0
tun,1980,6368167,4922,,africa,0
tur,1980,43975921,8289,,europe,0
tuv,1980,8052,2579,,asia,0
twn,1980,17717372,10661,,asia,0
tza,1980,18683157,1535,,africa,0
uga,1980,12549540,742,,africa,0
ukr,1980,49968812,9329,,europe,0
ury,1980,2915778,10034,,americas,0
usa,1980,229763052,29619,,americas,0
ussr,1980,265942836,,,europe,0
uzb,1980,15939744,3420,,asia,0
vct,1980,100505,3451,,americas,0
ven,1980,15343916,18030,,americas,0
vgb,1980,11002,,,americas,0
vir,1980,99080,70.12,,americas,0
vnm,1980,54372514,1097,,asia,0
vut,1980,115632,1989,,asia,0
wlf,1980,11234,,,asia,0
wsm,1980,155557,3879,,asia,0
yem,1980,8120497,3358,,asia,0
yem_north,1980,6487423,,,asia,0
yem_south,1980,1900007,,,asia,0
yug,1980,21604186,,,europe,0
zaf,1980,29760471,11121,,africa,0
zmb,1980,5889230,2932,,africa,0
zwe,1980,7164172,2413,,africa,0
abw,1982,61345,16490,,americas,0
afg,1982,12749645,1414,,asia,0
ago,1982,9582156,4107,,africa,0
aia,1982,6588,,,americas,0
akr_a_dhe,1982,13354,,,europe,0
ala,1982,23137,,,europe,0
alb,1982,2788314,4411,,europe,0
and,1982,39114,29907,,europe,0
ant,1982,176437,73.56,,americas,0
are,1982,1189545,153574,,asia,0
arg,1982,28993987,12077,,americas,0
arm,1982,3193686,3816,,europe,0
asm,1982,34738,70.2,,asia,0
atg,1982,72448,8474,,americas,0
aus,1982,15041065,23868,,asia,0
aut,1982,7602181,25792,,europe,0
aze,1982,6349558,8307,,europe,0
bdi,1982,4333386,951,,africa,0
bel,1982,9889824,25801,,europe,0
ben,1982,3927714,1582,,africa,0
bfa,1982,7158255,767,,africa,0
bgd,1982,86007331,1081,,asia,0
bgr,1982,8930671,10594,,europe,0
bhr,1982,385950,39021,,asia,0
bhs,1982,220275,22520,,americas,0
bih,1982,4265310,3347,,europe,0
blr,1982,9767260,7247,,europe,0
blz,1982,151500,3972,,americas,0
bmu,1982,57746,38851,,americas,0
bol,1982,5835182,4032,,americas,0
bra,1982,126947365,10106,,americas,0
brb,1982,253841,12092,,americas,0
brn,1982,206128,103511,,asia,0
btn,1982,431050,1224,,asia,0
bwa,1982,1075889,4697,,africa,0
caf,1982,2418844,1066,,africa,0
can,1982,25040948,26132,,americas,0
cck,1982,499,,,asia,0
chanisl,1982,129979,73.89,,europe,0
che,1982,6341548,41121,,europe,0
cheslo,1982,15350536,,,europe,0
chl,1982,11615836,7041,,americas,0
chn,1982,1022253396,1182,,asia,0
civ,1982,9044473,3825,,africa,0
cmr,1982,9158566,3274,,africa,0
cod,1982,27717337,1528,,africa,0
cog,1982,1951195,5870,,africa,0
cok,1982,17387,,,asia,0
col,1982,29027162,6245,,americas,0
com,1982,326946,1691,,africa,0
cpv,1982,297285,1308,,africa,0
cri,1982,2521168,6867,,americas,0
cub,1982,9925623,13867,,americas,0
cxr,1982,1504,,,asia,0
cym,1982,17356,39434,,americas,0
cyp,1982,691702,15343,,europe,0
cze,1982,10365453,18844,,europe,0
deu,1982,77944848,27497,,europe,0
deu_east,1982,16473051,,,europe,0
deu_west,1982,62649368,,,europe,0
dji,1982,385271,3584,,africa,0
dma,1982,75170,4394,,americas,0
dnk,1982,5123349,28013,,europe,0
dom,1982,6078820,5053,,americas,0
dza,1982,20575701,10591,,africa,0
ecu,1982,8392940,8018,,americas,0
egy,1982,46379620,4679,,africa,0
eri,1982,2525521,981,,africa,0
eri_a_eth,1982,40765488,,,africa,0
esh,1982,168058,51.5,,africa,0
esp,1982,38309711,18108,,europe,0
est,1982,1492641,12924,,europe,0
eth,1982,37136848,703,,africa,0
fin,1982,4835100,23090,,europe,0
fji,1982,668198,5731,,asia,0
flk,1982,1843,,,americas,0
fra,1982,54547688,24792,,europe,0
fro,1982,44307,,,europe,0
fsm,1982,78059,2418,,asia,0
gab,1982,766855,24971,,africa,0
gbg,1982,53847,,,europe,0
gbm,1982,63191,,,europe,0
gbr,1982,56296240,20847,,europe,0
geo,1982,5085514,9351,,europe,0
gha,1982,11488106,1766,,africa,0
gib,1982,30381,,,europe,0
gin,1982,4690605,1143,,africa,0
glp,1982,338296,70.6,,americas,0
gmb,1982,648210,1861,,africa,0
gnb,1982,832668,1796,,africa,0
gnq,1982,290617,1236,,africa,0
grc,1982,9804166,17976,,europe,0
grd,1982,93091,4815,,americas,0
grl,1982,51157,16479,,europe,0
gtm,1982,7654819,5741,,americas,0
guf,1982,73420,68.83,,americas,0
gum,1982,108906,72.4,,asia,0
guy,1982,781246,3360,,americas,0
hkg,1982,5107909,17302,,asia,0
hnd,1982,3910657,3342,,americas,0
hos,1982,729,,,europe,0
hrv,1982,4645413,19338,,europe,0
hti,1982,5955267,2597,,americas,0
hun,1982,10716324,17273,,europe,0
idn,1982,154506265,3304,,asia,0
ind,1982,729868013,1320,,asia,0
irl,1982,3505360,16408,,europe,0
irn,1982,41883332,11377,,asia,0
irq,1982,14438309,12989,,asia,0
isl,1982,233269,25807,,europe,0
isr,1982,3883467,17293,,asia,0
ita,1982,56717076,23654,,europe,0
jam,1982,2235327,6191,,americas,0
jey,1982,77071,,,europe,0
jor,1982,2559718,7818,,asia,0
jpn,1982,119615624,21516,,asia,0
kaz,1982,15244045,13203,,asia,0
ken,1982,17559430,2246,,africa,0
kgz,1982,3757184,3524,,asia,0
khm,1982,6918101,799,,asia,0
kir,1982,60920,2348,,asia,0
kna,1982,42762,8066,,americas,0
kor,1982,39179545,5300,,asia,0
korea_union,1982,56969505,,,asia,0
kos,1982,1614196,,,europe,0
kwt,1982,1511314,66801,,asia,0
lao,1982,3401242,1581,,asia,0
lbn,1982,2632276,5900,,asia,0
lbr,1982,2031850,1834,,africa,0
lby,1982,3480454,42702,,africa,0
lca,1982,121154,5482,,americas,0
lie,1982,26515,,,europe,0
lka,1982,15502515,2954,,asia,0
lso,1982,1377346,1149,,africa,0
ltu,1982,3481132,14971,,europe,0
lux,1982,365098,36440,,europe,0
lva,1982,2540442,11636,,europe,0
mac,1982,251219,30703,,asia,0
mar,1982,21016818,3511,,africa,0
mco,1982,27624,36699,,europe,0
mda,1982,4089856,6123,,europe,0
mdg,1982,9234129,1842,,africa,0
mdv,1982,169960,1951,,asia,0
mex,1982,72602533,13225,,americas,0
mhl,1982,33330,2098,,asia,0
mkd,1982,1955243,10296,,europe,0
mli,1982,7387656,1074,,africa,0
mlt,1982,339342,11629,,europe,0
mmr,1982,34917895,969,,asia,0
mne,1982,595354,17434,,europe,0
mng,1982,1777727,2587,,asia,0
mnp,1982,20856,72.16,,asia,0
moz,1982,12409243,400,,africa,0
mrt,1982,1625124,2887,,africa,0
msr,1982,11749,,,americas,0
mtq,1982,329445,71.68,,americas,0
mus,1982,988892,4858,,africa,0
mwi,1982,6484452,800,,africa,0
mys,1982,14470633,8047,,asia,0
myt,1982,61039,68.8,,africa,0
nam,1982,1056366,6873,,africa,0
ncl,1982,149560,67.89,,asia,0
ner,1982,6344382,1253,,africa,0
nfk,1982,1874,,,asia,0
nga,1982,77472907,3485,,africa,0
nic,1982,3435525,4465,,americas,0
niu,1982,3127,,,asia,0
nld,1982,14295217,25092,,europe,0
nld_curacao,1982,148814,,,americas,0
nor,1982,4111657,34371,,europe,0
npl,1982,15607236,1027,,asia,0
nru,1982,7717,37597,,asia,0
nzl,1982,3188539,22551,,asia,0
omn,1982,1290111,25417,,asia,0
pak,1982,83445863,2399,,asia,0
pan,1982,2073844,9332,,americas,0
pcn,1982,63,,,asia,0
per,1982,18225730,7478,,americas,0
phl,1982,50068493,4347,,asia,0
plw,1982,12663,16435,,asia,0
png,1982,3495199,1681,,asia,0
pol,1982,36216709,10593,,europe,0
pri,1982,3269253,18822,,americas,0
prk,1982,18008564,2180,,asia,0
prt,1982,9925729,15389,,europe,0
pry,1982,3366719,6083,,americas,0
pse,1982,1599645,1783,,asia,0
pyf,1982,160888,65.84,,asia,0
qat,1982,277396,99138,,asia,0
reu,1982,526949,69.43,,africa,0
rou,1982,22842317,13483,,europe,0
rus,1982,139964753,19015,,europe,0
rwa,1982,5489322,1000,,africa,0
sau,1982,11048080,64955,,asia,0
scg,1982,9605623,,,europe,0
scg_ex_kos,1982,7630330,,,europe,0
sdn,1982,15562194,2321,,africa,0
sen,1982,5920059,1951,,africa,0
sgp,1982,2517579,22481,,asia,0
shn,1982,5435,,,africa,0
sjm,1982,2962,,,europe,0
slb,1982,246493,1407,,asia,0
sle,1982,3525399,1499,,africa,0
slv,1982,4725720,4529,,americas,0
smr,1982,21943,29887,,europe,0
som,1982,6716448,888,,africa,0
spm,1982,6043,,,americas,0
srb,1982,9057978,16416,,europe,0
ssd,1982,5011726,2600,,africa,0
stbar,1982,3099,,,americas,0
stmar,1982,23230,,,americas,0
stp,1982,98706,2630,,africa,0
sur,1982,364032,10815,,americas,0
svk,1982,5073890,13897,,europe,0
svn,1982,1880704,20717,,europe,0
swe,1982,8329425,26456,,europe,0
swz,1982,639237,5525,,africa,0
sxm,1982,15002,,,americas,0
syc,1982,68168,10162,,africa,0
syr,1982,9590227,4987,,asia,0
tca,1982,8244,6674,,americas,0
tcd,1982,4715197,883,,africa,0
tgo,1982,2915066,1587,,africa,0
tha,1982,49267560,3918,,asia,0
tjk,1982,4140258,4303,,asia,0
tkl,1982,1620,,,asia,0
tkm,1982,3019066,9522,,asia,0
tls,1982,604430,914,,asia,0
ton,1982,93681,3074,,asia,0
tto,1982,1120611,15617,,americas,0
tun,1982,6733961,4951,,africa,0
tur,1982,46025357,8829,,europe,0
tuv,1982,8284,1883,,asia,0
twn,1982,18299157,11535,,asia,0
tza,1982,19891548,1463,,africa,0
uga,1982,13323332,795,,africa,0
ukr,1982,50379379,9572,,europe,0
ury,1982,2954282,9147,,americas,0
usa,1982,234132632,29230,,americas,0
ussr,1982,270472343,,,europe,0
uzb,1982,16790069,3357,,asia,0
vct,1982,102204,3765,,americas,0
ven,1982,16185894,16590,,americas,0
vgb,1982,11712,,,americas,0
vir,1982,102474,70.85,,americas,0
vnm,1982,56931824,1178,,asia,0
vut,1982,121435,2185,,asia,0
wlf,1982,12274,,,asia,0
wsm,1982,157403,3471,,asia,0
yem,1982,8764621,3425,,asia,0
yem_north,1982,7024370,,,asia,0
yem_south,1982,2017873,,,asia,0
yug,1982,21870039,,,europe,0
zaf,1982,31330259,10994,,africa,0
zmb,1982,6305709,2766,,africa,0
zwe,1982,7721536,2581,,africa,0
abw,1984,62836,19104,,americas,0
afg,1984,12047115,1443,,asia,0
ago,1984,10277321,4244,,africa,0
aia,1984,6552,,,americas,0
akr_a_dhe,1984,13543,,,europe,0
ala,1984,23495,,,europe,0
alb,1984,2901592,4441,,europe,0
and,1984,42706,28394,,europe,0
ant,1984,179836,74.02,,americas,0
are,1984,1318478,135683,,asia,0
arg,1984,29920904,12569,,americas,0
arm,1984,3285595,3846,,europe,0
asm,1984,37688,70.25,,asia,0
atg,1984,70725,9959,,americas,0
aus,1984,15487214,24917,,asia,0
aut,1984,7607293,26688,,europe,0
aze,1984,6557585,8466,,europe,0
bdi,1984,4571292,937,,africa,0
bel,1984,9906371,26450,,europe,0
ben,1984,4156819,1545,,africa,0
bfa,1984,7531242,729,,africa,0
bgd,1984,90732362,1143,,asia,0
bgr,1984,8968856,10692,,europe,0
bhr,1984,407227,41294,,asia,0
bhs,1984,230015,23646,,americas,0
bih,1984,4350746,3329,,europe,0
blr,1984,9901045,7606,,europe,0
blz,1984,160347,3762,,americas,0
bmu,1984,58525,37552,,americas,0
bol,1984,6085496,3764,,americas,0
bra,1984,132800684,9925,,americas,0
brb,1984,255193,12357,,americas,0
brn,1984,218227,99186,,asia,0
btn,1984,453720,1342,,asia,0
bwa,1984,1151292,5630,,africa,0
caf,1984,2565803,1008,,africa,0
can,1984,25571673,27893,,americas,0
cck,1984,512,,,asia,0
chanisl,1984,132453,74.3,,europe,0
che,1984,6416705,42215,,europe,0
cheslo,1984,15422121,,,europe,0
chl,1984,11985658,7016,,americas,0
chn,1984,1053210735,1464,,asia,0
civ,1984,9826055,3292,,africa,0
cmr,1984,9742263,3573,,africa,0
cod,1984,29121474,1547,,africa,0
cog,1984,2068132,6276,,africa,0
cok,1984,17594,,,asia,0
col,1984,30350086,6349,,americas,0
com,1984,345466,1734,,africa,0
cpv,1984,309397,1420,,africa,0
cri,1984,2659781,7208,,americas,0
cub,1984,10017059,14500,,americas,0
cxr,1984,1592,,,asia,0
cym,1984,18543,45001,,americas,0
cyp,1984,697717,17160,,europe,0
cze,1984,10340848,19493,,europe,0
deu,1984,77704336,28975,,europe,0
deu_east,1984,16381793,,,europe,0
deu_west,1984,62799990,,,europe,0
dji,1984,406017,3855,,africa,0
dma,1984,74213,4823,,americas,0
dnk,1984,5116058,30145,,europe,0
dom,1984,6351572,5075,,americas,0
dza,1984,21893853,11070,,africa,0
ecu,1984,8823751,7712,,americas,0
egy,1984,48868951,5213,,africa,0
eri,1984,2674289,970,,africa,0
eri_a_eth,1984,42739076,,,africa,0
esh,1984,177273,53.3,,africa,0
esp,1984,38688120,18703,,europe,0
est,1984,1511199,13449,,europe,0
eth,1984,39518801,696,,africa,0
fin,1984,4888204,24161,,europe,0
fji,1984,700366,5704,,asia,0
flk,1984,1850,,,americas,0
fra,1984,55102743,25538,,europe,0
fro,1984,45122,,,europe,0
fsm,1984,83240,2229,,asia,0
gab,1984,808083,25887,,africa,0
gbg,1984,54719,,,europe,0
gbm,1984,62487,,,europe,0
gbr,1984,56386226,22167,,europe,0
geo,1984,5164137,10144,,europe,0
gha,1984,12311158,1710,,africa,0
gib,1984,30325,,,europe,0
gin,1984,4943144,1114,,africa,0
glp,1984,349971,71.42,,americas,0
gmb,1984,701104,1494,,africa,0
gnb,1984,876873,1636,,africa,0
gnq,1984,338086,1118,,africa,0
grc,1984,9922431,18448,,europe,0
grd,1984,98439,4868,,americas,0
grl,1984,52534,15754,,europe,0
gtm,1984,8042897,5331,,americas,0
guf,1984,81562,69.79,,americas,0
gum,1984,113961,72.99,,asia,0
guy,1984,775219,2997,,americas,0
hkg,1984,5258161,19648,,asia,0
hnd,1984,4154887,3210,,americas,0
hos,1984,740,,,europe,0
hrv,1984,4693431,19775,,europe,0
hti,1984,6240329,2525,,americas,0
hun,1984,10617232,17644,,europe,0
idn,1984,161555583,3516,,asia,0
ind,1984,764245202,1419,,asia,0
irl,1984,3551654,16870,,europe,0
irn,1984,45474708,11990,,asia,0
irq,1984,15205501,10934,,asia,0
isl,1984,238808,25719,,europe,0
isr,1984,4016130,17417,,asia,0
ita,1984,56937695,25136,,europe,0
jam,1984,2308947,6208,,americas,0
jey,1984,78743,,,europe,0
jor,1984,2780428,7994,,asia,0
jpn,1984,121199799,22887,,asia,0
kaz,1984,15603720,13335,,asia,0
ken,1984,18937738,2148,,africa,0
kgz,1984,3913058,3512,,asia,0
khm,1984,7446019,798,,asia,0
kir,1984,62765,2179,,asia,0
kna,1984,42294,8907,,americas,0
kor,1984,40300401,6384,,asia,0
korea_union,1984,58572470,,,asia,0
kos,1984,1628554,,,europe,0
kwt,1984,1655833,62739,,asia,0
lao,1984,3586381,1597,,asia,0
lbn,1984,2667220,10341,,asia,0
lbr,1984,2159089,1666,,africa,0
lby,1984,3746715,34295,,africa,0
lca,1984,124468,6056,,americas,0
lie,1984,27011,,,europe,0
lka,1984,15951422,3185,,asia,0
lso,1984,1442212,1163,,africa,0
ltu,1984,3533478,15361,,europe,0
lux,1984,365795,39924,,europe,0
lva,1984,2564107,12801,,europe,0
mac,1984,271993,33770,,asia,0
mar,1984,22037610,3452,,africa,0
mco,1984,28512,37292,,europe,0
mda,1984,4174624,6286,,europe,0
mdg,1984,9780872,1693,,africa,0
mdv,1984,182953,2719,,asia,0
mex,1984,75780605,12643,,americas,0
mhl,1984,36561,2285,,asia,0
mkd,1984,1974415,10542,,europe,0
mli,1984,7693667,1138,,africa,0
mlt,1984,345948,12022,,europe,0
mmr,1984,36468888,986,,asia,0
mne,1984,609431,17902,,europe,0
mng,1984,1871090,3256,,asia,0
mnp,1984,26302,72.42,,asia,0
moz,1984,12853780,351,,africa,0
mrt,1984,1720812,2698,,africa,0
msr,1984,11461,,,americas,0
mtq,1984,336167,72.5,,americas,0
mus,1984,1007501,5019,,africa,0
mwi,1984,6895928,823,,africa,0
mys,1984,15191625,8790,,asia,0
myt,1984,68201,69.69,,africa,0
nam,1984,1111132,6222,,africa,0
ncl,1984,153770,68.65,,asia,0
ner,1984,6720344,974,,africa,0
nfk,1984,1925,,,asia,0
nga,1984,81497739,3092,,africa,0
nic,1984,3619253,4362,,americas,0
niu,1984,2841,,,asia,0
nld,1984,14437506,26444,,europe,0
nld_curacao,1984,150187,,,americas,0
nor,1984,4138268,37680,,europe,0
npl,1984,16347242,1035,,asia,0
nru,1984,8005,34027,,asia,0
nzl,1984,3243036,23824,,asia,0
omn,1984,1431077,31813,,asia,0
pak,1984,89228949,2529,,asia,0
pan,1984,2170409,8997,,americas,0
pcn,1984,62,,,asia,0
per,1984,19099584,6486,,americas,0
phl,1984,52873974,3928,,asia,0
plw,1984,13372,15867,,asia,0
png,1984,3694041,1641,,asia,0
pol,1984,36858895,11329,,europe,0
pri,1984,3337859,19864,,americas,0
prk,1984,18590138,2205,,asia,0
prt,1984,9977168,15043,,europe,0
pry,1984,3567752,5737,,americas,0
pse,1984,1702656,1630,,asia,0
pyf,1984,170396,66.87,,asia,0
qat,1984,341455,82692,,asia,0
reu,1984,548141,70.3,,africa,0
rou,1984,23013161,13792,,europe,0
rus,1984,141950629,19659,,europe,0
rwa,1984,5881906,954,,africa,0
sau,1984,12484967,52476,,asia,0
scg,1984,9687896,,,europe,0
scg_ex_kos,1984,7698204,,,europe,0
sdn,1984,16658054,2040,,africa,0
sen,1984,6289327,1797,,africa,0
sgp,1984,2643951,25665,,asia,0
shn,1984,5548,,,africa,0
sjm,1984,3098,,,europe,0
slb,1984,262709,1514,,asia,0
sle,1984,3699467,1415,,africa,0
slv,1984,4858532,4527,,americas,0
smr,1984,22455,30499,,europe,0
som,1984,6747932,832,,africa,0
spm,1984,6076,,,americas,0
srb,1984,9192920,16685,,europe,0
ssd,1984,5319609,2294,,africa,0
stbar,1984,3470,,,americas,0
stmar,1984,23653,,,americas,0
stp,1984,101915,2301,,africa,0
sur,1984,367660,9866,,americas,0
svk,1984,5137685,14371,,europe,0
svn,1984,1925314,21201,,europe,0
swe,1984,8340440,27917,,europe,0
swz,1984,679976,5310,,africa,0
sxm,1984,17452,,,americas,0
syc,1984,69459,10479,,africa,0
syr,1984,10293049,4531,,asia,0
tca,1984,9095,7414,,americas,0
tcd,1984,4954046,993,,africa,0
tgo,1984,3140237,1436,,africa,0
tha,1984,51108082,4233,,asia,0
tjk,1984,4397525,4182,,asia,0
tkl,1984,1697,,,asia,0
tkm,1984,3166221,9324,,asia,0
tls,1984,646688,958,,asia,0
ton,1984,93842,3381,,asia,0
tto,1984,1155695,14832,,americas,0
tun,1984,7127941,5143,,africa,0
tur,1984,48114105,9349,,europe,0
tuv,1984,8530,1954,,asia,0
twn,1984,18862027,13643,,asia,0
tza,1984,21173603,1419,,africa,0
uga,1984,14174470,738,,africa,0
ukr,1984,50750925,9914,,europe,0
ury,1984,2992645,8409,,americas,0
usa,1984,238573861,32110,,americas,0
ussr,1984,275369809,,,europe,0
uzb,1984,17659975,3325,,asia,0
vct,1984,103742,4086,,americas,0
ven,1984,17057785,14138,,americas,0
vgb,1984,12731,,,americas,0
vir,1984,104771,71.71,,americas,0
vnm,1984,59653090,1297,,asia,0
vut,1984,127092,2709,,asia,0
wlf,1984,13207,,,asia,0
wsm,1984,159283,3512,,asia,0
yem,1984,9472170,3550,,asia,0
yem_north,1984,7611196,,,asia,0
yem_south,1984,2150772,,,asia,0
yug,1984,22107018,,,europe,0
zaf,1984,32943584,10687,,africa,0
zmb,1984,6738765,2631,,africa,0
zwe,1984,8342195,2378,,africa,0
abw,1986,62644,22801,,americas,0
afg,1986,11601041,1500,,asia,0
ago,1986,10921037,4286,,africa,0
aia,1986,6875,,,americas,0
akr_a_dhe,1986,13735,,,europe,0
ala,1986,23859,,,europe,0
alb,1986,3041007,4471,,europe,0
and,1986,46517,27560,,europe,0
ant,1986,183639,74.33,,americas,0
are,1986,1472218,97091,,asia,0
arg,1986,30857244,12280,,americas,0
arm,1986,3392256,3897,,europe,0
asm,1986,40837,70.46,,asia,0
atg,1986,68809,12064,,americas,0
aus,1986,15986164,26038,,asia,0
aut,1986,7625393,27886,,europe,0
aze,1986,6778633,8673,,europe,0
bdi,1986,4841565,1048,,africa,0
bel,1986,9928542,27108,,europe,0
ben,1986,4404506,1602,,africa,0
bfa,1986,7930694,900,,africa,0
bgd,1986,95742431,1181,,asia,0
bgr,1986,8972469,10604,,europe,0
bhr,1986,433482,29730,,asia,0
bhs,1986,239131,24343,,americas,0
bih,1986,4435504,3361,,europe,0
blr,1986,10030068,8024,,europe,0
blz,1986,169568,3776,,americas,0
bmu,1986,59324,41112,,americas,0
bol,1986,6337893,3496,,americas,0
bra,1986,138499464,11093,,americas,0
brb,1986,256736,12899,,americas,0
brn,1986,230972,90080,,asia,0
btn,1986,482952,1529,,asia,0
bwa,1986,1226810,6090,,africa,0
